지표연도,시도,시군구,지표명,분모(명),분자(명),지표값(퍼센트)
2017,경상북도,안동시,1차일반생애검진수검률,62231,48132,77.34
2017,경상북도,구미시,1차일반생애검진수검률,156631,126995,81.08
2017,경상북도,영주시,1차일반생애검진수검률,41763,32191,77.08
2017,경상북도,영천시,1차일반생애검진수검률,40420,30327,75.03
2017,경상북도,상주시,1차일반생애검진수검률,38676,28445,73.55
2017,경상북도,문경시,1차일반생애검진수검률,28008,20792,74.24
2017,경상북도,경산시,1차일반생애검진수검률,94533,73074,77.3
2017,경상북도,군위군,1차일반생애검진수검률,10056,7519,74.77
2017,경상북도,의성군,1차일반생애검진수검률,21862,15927,72.85
2017,경상북도,청송군,1차일반생애검진수검률,10430,7902,75.76
2017,경상북도,영양군,1차일반생애검진수검률,6621,4906,74.1
2017,경상북도,영덕군,1차일반생애검진수검률,14715,10133,68.86
2017,경상북도,청도군,1차일반생애검진수검률,17648,12649,71.67
2017,경상북도,고령군,1차일반생애검진수검률,14211,10639,74.86
2017,경상북도,성주군,1차일반생애검진수검률,17782,12737,71.63
2017,경상북도,칠곡군,1차일반생애검진수검률,47824,38044,79.55
2017,경상북도,예천군,1차일반생애검진수검률,17446,13200,75.66
2017,경상북도,봉화군,1차일반생애검진수검률,13351,10240,76.7
2017,경상북도,울진군,1차일반생애검진수검률,20028,14485,72.32
2017,경상북도,울릉군,1차일반생애검진수검률,3762,2740,72.83
2017,경상남도,창원시 의창구,1차일반생애검진수검률,93114,72090,77.42
2017,경상남도,창원시 성산구,1차일반생애검진수검률,89036,72818,81.78
2017,경상남도,창원시 마산합포구,1차일반생애검진수검률,67610,50828,75.18
2017,경상남도,창원시 마산회원구,1차일반생애검진수검률,79553,61925,77.84
2017,경상남도,창원시 진해구,1차일반생애검진수검률,61163,48735,79.68
2017,경상남도,진주시,1차일반생애검진수검률,124175,95837,77.18
2017,경상남도,통영시,1차일반생애검진수검률,47847,36036,75.32
2017,경상남도,사천시,1차일반생애검진수검률,43162,32800,75.99
2017,경상남도,김해시,1차일반생애검진수검률,195481,156520,80.07
2017,경상남도,밀양시,1차일반생애검진수검률,41977,30777,73.32
2017,경상남도,거제시,1차일반생애검진수검률,98269,82072,83.52
2017,경상남도,양산시,1차일반생애검진수검률,118431,94489,79.78
2017,경상남도,의령군,1차일반생애검진수검률,11367,8108,71.33
2017,경상남도,함안군,1차일반생애검진수검률,27089,20447,75.48
2017,경상남도,창녕군,1차일반생애검진수검률,25519,18778,73.58
2017,경상남도,고성군,1차일반생애검진수검률,21047,15825,75.19
2017,경상남도,남해군,1차일반생애검진수검률,17642,12566,71.23
2017,경상남도,하동군,1차일반생애검진수검률,18482,13252,71.7
2017,경상남도,산청군,1차일반생애검진수검률,14156,10533,74.41
2017,경상남도,함양군,1차일반생애검진수검률,14968,10859,72.55
2017,경상남도,거창군,1차일반생애검진수검률,22983,17600,76.58
2017,경상남도,합천군,1차일반생애검진수검률,18989,13867,73.03
2017,제주특별자치도,제주시,1차일반생애검진수검률,161770,117889,72.87
2017,제주특별자치도,서귀포시,1차일반생애검진수검률,58939,41636,70.64
2018,서울특별시,종로구,1차일반생애검진수검률,54885,37559,68.43
2018,서울특별시,중구,1차일반생애검진수검률,46895,31881,67.98
2018,서울특별시,용산구,1차일반생애검진수검률,81021,54442,67.19
2018,서울특별시,성동구,1차일반생애검진수검률,112542,81295,72.24
2018,서울특별시,광진구,1차일반생애검진수검률,134258,99894,74.4
2018,서울특별시,동대문구,1차일반생애검진수검률,129664,94046,72.53
2018,서울특별시,중랑구,1차일반생애검진수검률,153212,113217,73.9
2018,서울특별시,성북구,1차일반생애검진수검률,158024,114015,72.15
2018,서울특별시,강북구,1차일반생애검진수검률,119674,85939,71.81
2018,서울특별시,도봉구,1차일반생애검진수검률,126985,94008,74.03
2018,서울특별시,노원구,1차일반생애검진수검률,197693,147153,74.44
2018,서울특별시,은평구,1차일반생애검진수검률,178426,131981,73.97
2018,서울특별시,서대문구,1차일반생애검진수검률,113029,83619,73.98
2018,서울특별시,마포구,1차일반생애검진수검률,134503,97971,72.84
2018,서울특별시,양천구,1차일반생애검진수검률,166951,124301,74.45
2018,서울특별시,강서구,1차일반생애검진수검률,228591,176801,77.34
2018,서울특별시,구로구,1차일반생애검진수검률,165539,127181,76.83
2018,서울특별시,금천구,1차일반생애검진수검률,97565,73637,75.47
2018,서울특별시,영등포구,1차일반생애검진수검률,149162,110927,74.37
2018,서울특별시,동작구,1차일반생애검진수검률,146376,109949,75.11
2018,서울특별시,관악구,1차일반생애검진수검률,191764,143058,74.6
2018,서울특별시,서초구,1차일반생애검진수검률,148863,102804,69.06
2018,서울특별시,강남구,1차일반생애검진수검률,186551,124648,66.82
2018,서울특별시,송파구,1차일반생애검진수검률,237830,177323,74.56
2018,서울특별시,강동구,1차일반생애검진수검률,161049,120903,75.07
2018,부산광역시,중구,1차일반생애검진수검률,17573,11949,68
2018,부산광역시,서구,1차일반생애검진수검률,43672,31484,72.09
2018,부산광역시,동구,1차일반생애검진수검률,35642,25791,72.36
2018,부산광역시,영도구,1차일반생애검진수검률,48748,35767,73.37
2018,부산광역시,부산진구,1차일반생애검진수검률,143252,106874,74.61
2018,부산광역시,동래구,1차일반생애검진수검률,101962,79146,77.62
2018,부산광역시,남구,1차일반생애검진수검률,103318,76933,74.46
2018,부산광역시,북구,1차일반생애검진수검률,117835,90972,77.2
2018,부산광역시,해운대구,1차일반생애검진수검률,152686,113810,74.54
2018,부산광역시,사하구,1차일반생애검진수검률,133452,102908,77.11
2018,부산광역시,금정구,1차일반생애검진수검률,94166,71634,76.07
2018,부산광역시,강서구,1차일반생애검진수검률,45590,35560,78
2018,부산광역시,연제구,1차일반생애검진수검률,78655,59923,76.18
2018,부산광역시,수영구,1차일반생애검진수검률,68024,49834,73.26
2018,부산광역시,사상구,1차일반생애검진수검률,93335,71958,77.1
2018,부산광역시,기장군,1차일반생애검진수검률,58958,44902,76.16
2018,대구광역시,중구,1차일반생애검진수검률,30111,20884,69.36
2018,대구광역시,동구,1차일반생애검진수검률,131562,97880,74.4
2018,대구광역시,서구,1차일반생애검진수검률,77379,56695,73.27
2018,대구광역시,남구,1차일반생애검진수검률,58198,39948,68.64
2018,대구광역시,북구,1차일반생애검진수검률,165008,124699,75.57
2018,대구광역시,수성구,1차일반생애검진수검률,155005,112446,72.54
2018,대구광역시,달서구,1차일반생애검진수검률,220112,167814,76.24
2018,대구광역시,달성군,1차일반생애검진수검률,96455,75704,78.49
2018,인천광역시,중구,1차일반생애검진수검률,47528,37227,78.33
2018,인천광역시,동구,1차일반생애검진수검률,27935,21649,77.5
2018,인천광역시,남구,1차일반생애검진수검률,161039,123541,76.71
2018,인천광역시,연수구,1차일반생애검진수검률,124801,97328,77.99
2018,인천광역시,남동구,1차일반생애검진수검률,204998,158269,77.21
2018,인천광역시,부평구,1차일반생애검진수검률,204839,157716,77
2018,인천광역시,계양구,1차일반생애검진수검률,120976,93250,77.08
2018,인천광역시,서구,1차일반생애검진수검률,193772,151339,78.1
2018,인천광역시,강화군,1차일반생애검진수검률,27539,18853,68.46
2018,인천광역시,옹진군,1차일반생애검진수검률,8176,6415,78.46
2018,광주광역시,동구,1차일반생애검진수검률,35891,26417,73.6
2018,광주광역시,서구,1차일반생애검진수검률,111304,87223,78.36
2018,광주광역시,남구,1차일반생애검진수검률,79026,61189,77.43
2018,광주광역시,북구,1차일반생애검진수검률,160443,124708,77.73
2018,광주광역시,광산구,1차일반생애검진수검률,146661,117418,80.06
2018,대전광역시,동구,1차일반생애검진수검률,87482,66835,76.4
2018,대전광역시,중구,1차일반생애검진수검률,94329,73662,78.09
2018,대전광역시,서구,1차일반생애검진수검률,178773,143054,80.02
2018,대전광역시,유성구,1차일반생애검진수검률,126375,103863,82.19
2018,대전광역시,대덕구,1차일반생애검진수검률,73086,57827,79.12
2018,울산광역시,중구,1차일반생애검진수검률,94639,75733,80.02
2018,울산광역시,남구,1차일반생애검진수검률,132054,104572,79.19
2018,울산광역시,동구,1차일반생애검진수검률,68610,58089,84.67
2018,울산광역시,북구,1차일반생애검진수검률,79751,66740,83.69
2018,울산광역시,울주군,1차일반생애검진수검률,87728,68692,78.3
2018,세종특별자치시,세종특별자치시,1차일반생애검진수검률,100471,80301,79.92
2018,경기도,수원시장안구,1차일반생애검진수검률,108963,84288,77.35
2018,경기도,수원시권선구,1차일반생애검진수검률,138653,106685,76.94
2018,경기도,수원시팔달구,1차일반생애검진수검률,77767,58342,75.02
2018,경기도,수원시영통구,1차일반생애검진수검률,131665,105947,80.47
2018,경기도,성남시수정구,1차일반생애검진수검률,91764,69684,75.94
2018,경기도,성남시중원구,1차일반생애검진수검률,88664,67428,76.05
2018,경기도,성남시분당구,1차일반생애검진수검률,173024,126739,73.25
2018,경기도,의정부시,1차일반생애검진수검률,159834,119104,74.52
2018,경기도,안양시만안구,1차일반생애검진수검률,98653,75175,76.2
2018,경기도,안양시동안구,1차일반생애검진수검률,121118,94492,78.02
2018,경기도,부천시,1차일반생애검진수검률,324690,249987,76.99
2018,경기도,광명시,1차일반생애검진수검률,124622,96851,77.72
2018,경기도,평택시,1차일반생애검진수검률,186887,145039,77.61
2018,경기도,동두천시,1차일반생애검진수검률,34754,24827,71.44
2018,경기도,안산시상록구,1차일반생애검진수검률,140461,105658,75.22
2018,경기도,안산시단원구,1차일반생애검진수검률,135013,106105,78.59
2018,경기도,고양시덕양구,1차일반생애검진수검률,161575,123216,76.26
2018,경기도,고양시일산동구,1차일반생애검진수검률,104476,77529,74.21
2018,경기도,고양시일산서구,1차일반생애검진수검률,104692,79864,76.28
2018,경기도,과천시,1차일반생애검진수검률,19506,14337,73.5
2018,경기도,구리시,1차일반생애검진수검률,71795,54068,75.31
2018,경기도,남양주시,1차일반생애검진수검률,233761,171732,73.46
2018,경기도,오산시,1차일반생애검진수검률,80467,62770,78.01
2018,경기도,시흥시,1차일반생애검진수검률,171580,131864,76.85
2018,경기도,군포시,1차일반생애검진수검률,107965,84795,78.54
2018,경기도,의왕시,1차일반생애검진수검률,58289,44843,76.93
2018,경기도,하남시,1차일반생애검진수검률,83643,62143,74.3
2018,경기도,용인시처인구,1차일반생애검진수검률,88558,66220,74.78
2018,경기도,용인시기흥구,1차일반생애검진수검률,145182,109900,75.7
2018,경기도,용인시수지구,1차일반생애검진수검률,118356,87729,74.12
2018,경기도,파주시,1차일반생애검진수검률,166096,129422,77.92
2018,경기도,이천시,1차일반생애검진수검률,85675,65749,76.74
2018,경기도,안성시,1차일반생애검진수검률,76362,59632,78.09
2018,경기도,김포시,1차일반생애검진수검률,147003,111656,75.95
2018,경기도,화성시,1차일반생애검진수검률,279034,222462,79.73
2018,경기도,광주시,1차일반생애검진수검률,132104,98509,74.57
2018,경기도,양주시,1차일반생애검진수검률,78398,57845,73.78
2018,경기도,포천시,1차일반생애검진수검률,63042,45018,71.41
2018,경기도,여주시,1차일반생애검진수검률,44263,31861,71.98
2018,경기도,연천군,1차일반생애검진수검률,15459,10387,67.19
2018,경기도,가평군,1차일반생애검진수검률,23884,16955,70.99
2018,경기도,양평군,1차일반생애검진수검률,42615,29742,69.79
